Population code,Species,Reidentification,Reidentifier,Notes,Collector + number,Provider identifier,Locality,Country,State,County,Latitude,Longitude,GPS source,,# individuals,Verbatim latitude,Verbatim longitude,Provider acronym,,Qubit 1,Qubit 2,Qubit average,Qubit 1 (Cleaned),Qubit 2 (Cleaned) ,Qubit average (Cleaneed,Cleaned to 50𝜇l,DNA in tube (ng),"uL for 0.5 ug DNA (if over 123 uL, use whole sample)",Amount of TE to add,Library made,Note
E2814,Vernonia acaulis,,,,Ahles 32159,NCU00354164,"savannah, 4.6 miles northeast of junction County 96 and SC 703 on County 96",,SC,Charleston,32.7876012,-79.9402728,County centroid,,,,,NCU,,2.76,2.59,2.675,,,,,329.025,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2815,Vernonia acaulis,,,,Smith 803,NCU00354178,"abouth 1 mile east of Kellytown and 5 miles west of Hartsville, near Middleton",,SC,Darlington,34.3609331,-79.9438572,County centroid,,,,,NCU,,4.99,4.55,4.77,,,,,586.71,104.8218029,Vacuum centrifuge then add 25 uL,,
E2816,Vernonia acaulis,,,,Radford 27741,NCU00354249,4 miles south-southeast of Cassat,,SC,Kershaw,34.3334398,-80.5669895,County centroid,,,,,NCU,,3.96,3.65,3.805,,,,,468.015,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2817,Vernonia acaulis,,,,Ahles 27429,NCU00354250,0.4 miles north-northeast of Little Lynches Creek on US. 601 and 2.8 miles east of dirt road,,SC,Lancaster,34.6628067,-80.700546,County centroid,,,,,NCU,,5.74,4.98,5.36,,,,,659.28,93.28358209,Vacuum centrifuge then add 25 uL,,
E2818,Vernonia acaulis,,,,Haesloop 31288,NCU00354251,0.7 miles east of junction County 188 and US 601 on County 188 (vicinity of Hale Gold Mine),,SC,Lancaster,34.6628067,-80.700546,County centroid,,,,,NCU,,2.06,1.81,1.935,,,,,238.005,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2819,Vernonia acaulis,,,,Radford 27139,NCU00354253,"near US 178 on Little Hollow Creek, 6 miles north of Gilbert",,SC,Lexington,33.8986841,-81.275054,County centroid,,,,,NCU,,1.73,1.47,1.6,,,,,196.8,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2820,Vernonia marginata,,,,Richards 3522,,9 miles north and 2 miles west of Elkhart. Along Cimarron River,,KS,Morton,37.1960735,-101.8099541,County centroid,,,,,NCU,,1.84,1.42,1.63,,,,,200.49,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2821,Vernonia marginata,,,,Hindman 293,,Balko; 3.5 mi E of Balko,,OK,Beaver,36.7621116,-100.4904955,County centroid,,,,,NCU,,12.1,11.3,11.7,,,,,1439.1,42.73504274,Vacuum centrifuge then add 25 uL,,
E2822,Vernonia marginata,,,,Redfearn 19679,,"ca 4 miles southwest of Summerfield, southeast 1/2 Sec. 31 T5N R23E",,,,,,,,,,,,,,2.06,1.81,1.935,,,,,238.005,Use whole sample,Vacuum centrifuge then add 25 uL,
E2823,Vernonia marginata,,,,Johnston 19326,,"16 miles east of Marathon, route #90.",,TX,Brewster,,,,,,,,NCU,,2.02,1.51,1.765,,,,,217.095,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2824,Vernonia marginata,,,,Stephens 73274,,"Hereford, 4.5 mi S, 22 mi W, Tierra Blanca Creek",,TX,Deaf Smith,34.761577,-102.8136,SERNEC,,,34.761577,-102.813597,NCU,,3.48,3.13,3.305,,,,,406.515,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2825,Vernonia marginata,,,,Higgins 5677,,"Curry Canyon, 12 miles northeast of Canyon",,TX,Randall,35.103331,-101.76857,SERNEC,,,35.103331,-101.768574,NCU,,1.64,1.42,1.53,,,,,188.19,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2826,Vernonia marginata,,,,Higgins 5752,,"Sunday Canyon, ca. 12 miles east of Canyon",,TX,Randall,34.980149,-101.70635,SERNEC,,,34.980149,-101.706347,NCU,,2.09,2.01,2.05,,,,,252.15,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2827,Vernonia marginata,,,,Massey 1769,,11 miles east of Canyon,,TX,Randall,34.965854,-101.89695,SERNEC,,,34.965854,-101.896946,NCU,,3.91,3.83,3.87,,,,,476.01,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2828,Vernonia altissima X interior,,,,Weber 12965,,2 miles north of crossing about 10 miles northeast of Idalia,,CO,Yuma,41.8197385,-87.756525,County centroid,,,,,NCU,,1.57,1.33,1.45,,,,,178.35,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2829,Vernonia fasciculata,,,,Hohhof 257,,Wet prairie at 9300 South Cicero Avenue in Chicago.,,IL,Cook,39.7628415,-88.2170516,County centroid,,,,,NCU,,1.19,1.16,1.175,,,,,144.525,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2830,Vernonia fasciculata,,,,Winterringer 1269,,"along Kaskaskia River, 4 miles southwest of Arcola",,IL,Douglas,41.8603735,-88.0906873,County centroid,,,,,NCU,,3.83,3.77,3.8,,,,,467.4,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2831,Vernonia fasciculata,,,,Keil 595,,York Road & 31st Street,,IL,DuPage,40.5126429,-89.5442084,County centroid,,,,,NCU,,11.6,11.6,11.6,,,,,1426.8,43.10344828,Vacuum centrifuge then add 25 uL,,
E2832,Vernonia fasciculata,,,,Chase 3258,,Illinois River,,IL,Tazewell,42.3255276,-89.5442084,County centroid,,,,,NCU,,--,--,#DIV/0!,,,,,#DIV/0!,#DIV/0!,Vacuum centrifuge then add 25 uL,,
E2833,Vernonia fasciculata,,,,Chase 3258,,Illinois River,,IL,Tazewell,42.3255276,-89.5442084,County centroid,,,,,NCU,,--,--,#DIV/0!,,,,,#DIV/0!,#DIV/0!,Vacuum centrifuge then add 25 uL,,
E2834,Vernonia fasciculata,,,,Evers 66524,,Sugar Creek north of Shirland,,IL,Winnebago,,,,,,,,NCU,,1.44,1.46,1.45,,,,,178.35,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2835,Vernonia fasciculata,,,,Herke s.n.,,"Franklin twp. Section 29, northeast quarter, 2 miles northwest of Ames",,IO,Story,37.1718068,-94.8482069,County centroid,,,,,NCU,,4.94,4.52,4.73,,,,,581.79,105.7082452,Vacuum centrifuge then add 25 uL,,
E2836,Vernonia fasciculata,,,,Carter 1802,,"along highway 9, northeast 1/4 sec. 6, Ocheyedan twp. R40 T99",,IO,Osceola,39.7831556,-95.1776492,County centroid,,,,,NCU,,11.3,12.2,11.75,,,,,1445.25,42.55319149,Vacuum centrifuge then add 25 uL,,
E2837,Vernonia fasciculata,,,,Elder 392,,"Sherman twp. northwest 1/4, Section 36, along Iowa 175 & C & northwest RR.",,IO,Hardin,37.930344,-98.1055753,County centroid,,,,,NCU,,2.38,2.22,2.3,,,,,282.9,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2838,Vernonia fasciculata,,,,McGregor 15832,,4 miles south of Hallowell Ravine in pasture,,KS,Cherokee,37.8811369,-95.7517113,County centroid,,,,,NCU,,3.13,3.78,3.455,,,,,424.965,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2839,Vernonia fasciculata,,,,McGregor 16004,,0.5. miles north of White Cloud Missouri RIver Bluff,,KS,Doniphan,43.670011,-95.1500626,County centroid,,,,,NCU,,4.19,4.46,4.325,,,,,531.975,115.6069364,Vacuum centrifuge then add 25 uL,,
E2840,Vernonia fasciculata,,,,McGregor 15852,,5 miles north of Hutchinson ,,KS,Reno,47.27279,-102.5279613,County centroid,,,,,NCU,,14.7,14.5,14.6,,,,,1795.8,34.24657534,Vacuum centrifuge then add 25 uL,,
E2841,Vernonia fasciculata,,,,McGregor 15056,,7 miles northeast Yates Center,,KS,Woodson,47.27279,-102.5279613,County centroid,,,,,NCU,,3.03,3.17,3.1,,,,,381.3,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2842,Vernonia fasciculata,,,,Uttal 9416,,"Minnesota 60, Prairie slough, 3 miles west of Heron Lake",,MN,Jackson,38.6319657,-90.2428756,County centroid,,,,,NCU,,16.5,17.8,17.15,,,,,2109.45,29.15451895,Vacuum centrifuge then add 25 uL,,
E2843,Vernonia fasciculata,,,,Stevens 745,,Dilworth,,ND,Clay,34.2989792,-104.4155765,County centroid,,,,,NCU,,5.04,5.39,5.215,,,,,641.445,95.87727709,Vacuum centrifuge then add 25 uL,,
E2844,Vernonia fasciculata,,,,Stevens 745,,Dilworth,,ND,Clay,42.8855277,-90.6991696,County centroid,,,,,NCU,,4.16,4.38,4.27,,,,,525.21,117.0960187,Vacuum centrifuge then add 25 uL,,
E2845,Vernonia fasciculata,,,,Boufford 18001,,"Around the grain elevators and railroad at the east end of east Prairie Avenue, along the Mississippi River",,MO,St. Louis,32.8620726,-80.677114,County centroid,,,,,NCU,,5.42,5.19,5.305,,,,,652.515,94.25070688,Vacuum centrifuge then add 25 uL,,
E2846,Vernonia fasciculata,,,,Stephens 25705,,0.5 miles east Taiban,,NM,De Baca,40.5126429,-89.5442084,County centroid,,,,,NCU,,3.72,3.72,3.72,,,,,457.56,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2847,Vernonia fasciculata,,,,Urbatsch 26,,"along highway 61, 3.1 miles north of Dyckyville",,WI,Grant,39.9325409,-74.7226665,County centroid,,,,,NCU,,7.99,7.95,7.97,,,,,980.31,62.73525721,Vacuum centrifuge then add 25 uL,,
E2848,Vernonia pulchella,,,,Boufford 21608,,0.3 miles south of exit 42 on Interstate Route 95 on US route 21,,SC,Colleton,30.2878569,-97.7561392,County centroid,,,,,NCU,,6.8,6.14,6.47,,,,,795.81,77.2797527,Vacuum centrifuge then add 25 uL,,
E2849,Vernonia gigantea X missurica,,,,Urbatsch 17,,"Along I-11 highway 98, 1.9 miles east of junction with highway 29",,IL,Tazewell,31.7525184,-98.9904722,County centroid,,,,,NCU,,3.66,4.12,3.89,,,,,478.47,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2850,Vernonia glauca,,,,Boufford 17943,,2.3 miles south of state road 532 on state road 563,,NJ,Burlington,31.1761363,-98.240563,County centroid,,,,,NCU,,3.42,3.44,3.43,,,,,421.89,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2851,Vernonia guadalupensis,,,,Hunter 540,,"Austin, halfway up western slope of Mount Bonnell",,TX,Travis,29.6099609,-96.5478826,County centroid,,,,,NCU,,2.61,2.6,2.605,,,,,320.415,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2852,Vernonia lindheimeri,,,,Standord 1289,,"inside county line on FM 590, northeast of Brownwood",,TX,Brown,30.7485258,-94.000884,County centroid,,,,,NCU,,6.9,7.38,7.14,,,,,878.22,70.0280112,Vacuum centrifuge then add 25 uL,,
E2853,Vernonia lindheimeri,,,,Correll 25671,,"2 miles south of Lampass, Rt. 183",,TX,Lampasas,31.7716364,-94.1301652,County centroid,,,,,NCU,,4.71,4.92,4.815,,,,,592.245,103.8421599,Vacuum centrifuge then add 25 uL,,
E2854,Vernonia texana,,,,Chapman 90,,7 miles west of Hatterman Lane interchange and Interstate Highway 10,,TX,Colorado,30.6795741,-95.5522823,County centroid,,,,,NCU,,8.23,8.08,8.155,,,,,1003.065,61.31207848,Vacuum centrifuge then add 25 uL,,
E2855,Vernonia texana,,,,Jones 17659,,6 miles northeast of Burkeville on Highway 63,,TX,Jasper,36.2156534,-90.0591292,County centroid,,,,,NCU,,2.36,2.4,2.38,,,,,292.74,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2856,Vernonia texana,,,,Correll 15355,,old field near Center,,TX,Shelby,36.3609902,-90.4087659,County centroid,,,,,NCU,,3.43,3.61,3.52,,,,,432.96,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2857,Vernonia texana,,,,Nesom R095-103,,"northeast corner of city of Huntsville, off Fish Hatchery Road ( eastern extension of highway 2821, 0.8 miles east of junction highway 30)",,TX,Walker,29.8323143,-84.8239118,County centroid,,,,,NCU,,5.91,5.89,5.9,,,,,725.7,84.74576271,Vacuum centrifuge then add 25 uL,,
E2858,Leitneria floridana,,,,Demaree 28588,MISSA016486,Low wet valley land.,,MO,Dunklin,,,,,,,,MISSA,,28.9,29.7,29.3,,,,,3603.9,17.06484642,Vacuum centrifuge then add 25 uL,,
E2859,Leitneria floridana,,,,Demaree 27675,MISSA016487,Banks of drainage ditch.,,AR,Clay,,,,,,,,MISSA,,39.7,40.4,40.05,,,,,4926.15,12.48439451,Vacuum centrifuge then add 25 uL,,
E2860,Leitneria floridana,,,,Kral 2759,MISSA016488,,,FL,Franklin,,,,,,,,MISSA,,34.8,35.4,35.1,,,,,4317.3,14.24501425,Vacuum centrifuge then add 25 uL,,
E2861,Vernonia acaulis,,,,Curtiss 1153,MISSA006135,Dry pine woods near the Santee Canal.,,SC,,,,,,,,,MISSA,,2.51,2.62,2.565,,,,,315.495,Use whole sample,Vacuum centrifuge then add 25 uL,,
E2862,Vernonanthura montevidensis,,,,Heiden 1731,,,,,,,,,,,,,,,86.7,85.5,86.1,,,,,10590.3,5.807200929,Vacuum centrifuge then add 25 uL,,
E2863,Vernonanthura montevidensis,,,,Loeuille 556,,,,,,,,,,,,,,,28.6,28.2,28.4,,,,,3493.2,17.6056338,Vacuum centrifuge then add 25 uL,,
E2864,Vernonanthura montevidensis,,,,Loeuile 559,,,,,,,,,,,,,,,16.9,17.4,17.15,,,,,2109.45,29.15451895,Vacuum centrifuge then add 25 uL,,
E2865,Vernonanthura montevidensis,,,,Loeuille 573,,,,,,,,,,,,,,,5.92,6.19,6.055,,,,,744.765,82.57638315,Vacuum centrifuge then add 25 uL,,
E2866,Vernonanthura nitidula,,,,Loeuile 690,,,,,,,,,,,,,,,12.7,12.8,12.75,,,,,1568.25,39.21568627,Vacuum centrifuge then add 25 uL,,
E2867,Vernonanthura nudiflora,,,,Heiden 1668,,,,,,,,,,,,,,,23.3,23.5,23.4,,,,,2878.2,21.36752137,Vacuum centrifuge then add 25 uL,,
E2868,Vernonanthura polyanthes,,,,Loeuille 493,,,,,,,,,,,,,,,61.3,61.9,61.6,,,,,7576.8,8.116883117,Vacuum centrifuge then add 25 uL,,
E2869,Piptocarpha axillaris subsp grazielae,,,,Santos 700,,,,,,,,,,,,,,,10.6,10.7,10.65,,,,,1309.95,46.94835681,Vacuum centrifuge then add 25 uL,,
E2870,Piptocarpha leprosa,,,,Forzza 3709,,,,,,,,,,,,,,,51.8,50.9,51.35,,,,,6316.05,9.737098345,Vacuum centrifuge then add 25 uL,,
E2871,Piptocarpha macropoda,,,,Forzza 4276,,,,,,,,,,,,,,,19.2,19.2,19.2,,,,,2361.6,26.04166667,Vacuum centrifuge then add 25 uL,,
E2872,Eremanthus veadeiroensis,,,,Loeuille 847,,,,,,,,,,,,,,,48.2,46.5,47.35,,,,,5824.05,10.55966209,Vacuum centrifuge then add 25 uL,,
E2873,Eremanthus capitatus,,,,Loeuille 850,,,,,,,,,,,,,,,49,50,49.5,,,,,6088.5,10.1010101,Vacuum centrifuge then add 25 uL,,
E2874,Eremanthus uniflorus,,,,Loeuille 914,,,,,,,,,,,,,,,32.1,31.3,31.7,,,,,3899.1,15.77287066,Vacuum centrifuge then add 25 uL,,
E2875,Eremanthus elaeagnus,,,,Candido 375,,,,,,,,,,,,,,,28.1,27.7,27.9,,,,,3431.7,17.92114695,Vacuum centrifuge then add 25 uL,,
E2876,Eremanthus reticulatus,,,,Candido 295,,,,,,,,,,,,,,,15.4,15.4,15.4,,,,,1894.2,32.46753247,Vacuum centrifuge then add 25 uL,,
E2877,Piptocarpha reitziana,,,,Loeuille 557,,,,,,,,,,,,,,,22.9,22.8,22.85,,,,,2810.55,21.88183807,Vacuum centrifuge then add 25 uL,,
E2878,Critoniopsis quinqueflora,,,,Loeuille 558,,,,,,,,,,,,,,,24.8,24.7,24.75,,,,,3044.25,20.2020202,Vacuum centrifuge then add 25 uL,,
E2879,Critoniopsis quinqueflora,,,,Loeuille 561,,,,,,,,,,,,,,,23.5,23.4,23.45,,,,,2884.35,21.32196162,Vacuum centrifuge then add 25 uL,,
E2880,Cololobus rupestris,,,,Loeuille 886,,,,,,,,,,,,,,,8.68,9.06,8.87,,,,,1091.01,56.36978579,Vacuum centrifuge then add 25 uL,,
E2881,Vernonia echioides,,,,Loeuille 371,,,,,,,,,,,,,,,4.15,4.16,4.155,,,,,511.065,120.3369434,Vacuum centrifuge then add 25 uL,,
E2882,Vernonia echioides,,,,Loeuille 735,,,,,,,,,,,,,,,9.99,9.89,9.94,,,,,1222.62,50.30181087,Vacuum centrifuge then add 25 uL,,
E2883,Micranthes virginiensis,,,,,,Tibbee Creek,,MS,,,,,,,,,,,,,,,,,,,,,,
E2885,Heuchera grossulariifolia var. grossulariifolia,,,Seed lot did not germinate; no DNA,Alexander Wright,,"Freezeout [Ridge], Shoshone Co., ID",,ID,Shoshone,,,,,Seed lot,,,Sent directly,,,,,,,,,,,,,
E2886,Heuchera micrantha var. micrantha,,,Seed lot did not germinate; no DNA,Alexander Wright,,"Midway [on] Buford Grade, Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,,,,,,,,,,,,
E2888,Heuchera cylindrica,,,Seed lot did not germinate; no DNA,Alexander Wright,,"Terre View and Main, Pullman, Whitman Co., WA",,WA,Whitman,,,,,Seed lot,,,Sent directly,,,,,,,,,,,,,
E2898,Lithophragma maximum,,,Seed lot did not germinate; no DNA,RSA 21108,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,,,,,,,,,,,,
E2900,Heuchera pulchella,,,Seed lot did not germinate; no DNA,Alplains 70924.37,Alplains,,,,,,,,,,,,,,,,,,,,,,,,,
E2901,Heuchera parvifolia var. nivalis,,,Seed lot did not germinate; no DNA,Alplains 70146.17,Alplains,,,,,,,,,,,,,,,,,,,,,,,,,
E2902,Heuchera sanguinea,,,Seed lot did not germinate; no DNA,Alplains 76131.10,Alplains,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modern Samples ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2884-1,Heuchera chlorantha,,,,Alexander Wright,,"Newcastle/Lake Boren, King Co., WA",,WA,King,,,,,Seed lot,,,Sent directly,,20.4,21.1,20.75,,,#DIV/0!,,2552.25,24.09638554,,,
E2884-2,Heuchera chlorantha,,,,Alexander Wright,,"Newcastle/Lake Boren, King Co., WA",,WA,King,,,,,Seed lot,,,Sent directly,,16.9,17.2,17.05,,,#DIV/0!,,2097.15,29.3255132,,,
E2884-3,Heuchera chlorantha,,,,Alexander Wright,,"Newcastle/Lake Boren, King Co., WA",,WA,King,,,,,Seed lot,,,Sent directly,,24.3,24.3,24.3,,,#DIV/0!,,2988.9,20.57613169,,,
E2884-4,Heuchera chlorantha,,,,Alexander Wright,,"Newcastle/Lake Boren, King Co., WA",,WA,King,,,,,Seed lot,,,Sent directly,,24.4,24.7,24.55,,,#DIV/0!,,3019.65,20.36659878,,,
E2884-5,Heuchera chlorantha,,,,Alexander Wright,,"Newcastle/Lake Boren, King Co., WA",,WA,King,,,,,Seed lot,,,Sent directly,,5.81,5.8,5.805,5.81,5.8,5.805,Yes,278.64,86.13264427,,,
E2887-1,Heuchera cylindrica,,,,Alexander Wright,,"Latour Cr., Kootenai Co., ID",,ID,Kootenai,,,,,Seed lot,,,Sent directly,,11.3,11.2,11.25,,,#DIV/0!,,1383.75,44.44444444,,,
E2887-2,Heuchera cylindrica,,,,Alexander Wright,,"Latour Cr., Kootenai Co., ID",,ID,Kootenai,,,,,Seed lot,,,Sent directly,,10.1,10.1,10.1,10.1,10.1,10.1,Yes,484.8,49.5049505,,,
E2889-3,Heuchera cylindrica,,,,Alexander Wright,,"Top of Buford Grade, Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,16.1,16.3,16.2,,,#DIV/0!,,1992.6,30.86419753,,,
E2890-1,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,3.02,2.93,2.975,,,#DIV/0!,Yes,142.8,Use whole sample,,,
E2890-2,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,18.3,17.9,18.1,,,#DIV/0!,,2226.3,27.62430939,,,
E2890-3,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,16.9,16.7,16.8,,,#DIV/0!,,2066.4,29.76190476,,,
E2890-4,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,23.5,22.7,23.1,,,#DIV/0!,,2841.3,21.64502165,,,
E2890-5,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,14.1,14.1,14.1,14.1,14.1,14.1,Yes,676.8,35.46099291,,,
E2890-6,Heuchera cylindrica,,,,Alexander Wright,,"Rattlesnake Grade, Asotin Co., WA",,WA,Asotin,,,,,Seed lot,,,Sent directly,,13.9,13.9,13.9,,,#DIV/0!,,1709.7,35.97122302,,,
E2891-1,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,12.7,12.7,12.7,12.7,12.7,12.7,Yes,609.6,39.37007874,,,
E2891-2,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,34.9,38.1,36.5,,,#DIV/0!,,4489.5,13.69863014,,,
E2891-3,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,4.69,4.59,4.64,,,#DIV/0!,Yes,222.72,107.7586207,,,
E2891-4,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,37.4,38.2,37.8,,,#DIV/0!,,4649.4,13.22751323,,,
E2891-5,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,26.5,26.2,26.35,,,#DIV/0!,,3241.05,18.97533207,,,
E2891-6,Heuchera cylindrica,,,,Alexander Wright,,"""Hwy Pit"", Wallowa Co., OR",,OR,Wallowa,,,,,Seed lot,,,Sent directly,,47.9,57,52.45,,,#DIV/0!,,6451.35,9.532888465,,,
E2892-1,Heuchera cylindrica,,,,Alexander Wright,,"E Moscow Mtn, Latah Co., ID",,ID,Latah,,,,,Seed lot,,,Sent directly,,3.44,3.48,3.46,,,#DIV/0!,Yes,166.08,Use whole sample,,,
E2892-2,Heuchera cylindrica,,,,Alexander Wright,,"E Moscow Mtn, Latah Co., ID",,ID,Latah,,,,,Seed lot,,,Sent directly,,3.56,3.47,3.515,,,#DIV/0!,Yes,168.72,Use whole sample,,,
E2892-3,Heuchera cylindrica,,,,Alexander Wright,,"E Moscow Mtn, Latah Co., ID",,ID,Latah,,,,,Seed lot,,,Sent directly,,5.28,5.17,5.225,,,#DIV/0!,Yes,250.8,95.6937799,,,
E2892-4,Heuchera cylindrica,,,,Alexander Wright,,"E Moscow Mtn, Latah Co., ID",,ID,Latah,,,,,Seed lot,,,Sent directly,,6.23,5.93,6.08,,,#DIV/0!,,747.84,82.23684211,,,
E2893-1,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,5.15,5.08,5.115,,,#DIV/0!,,629.145,97.75171065,,,
E2893-2,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,6.06,6.04,6.05,6.06,6.04,6.05,Yes,290.4,82.6446281,,,
E2893-3,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,16.3,16.5,16.4,12.1,12,12.05,Yes,787.2,30.48780488,,,
E2893-4,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,5.89,5.88,5.885,5.89,5.88,5.885,Yes,282.48,84.9617672,,,
E2893-5,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,6.7,6.54,6.62,,,#DIV/0!,Yes,317.76,75.52870091,,,
E2893-6,Heuchera cylindrica,,,,Alexander Wright,,"Clearwater Co., ID",,ID,Clearwater,,,,,Seed lot,,,Sent directly,,8.53,8.56,8.545,8.53,8.56,8.545,Yes,410.16,58.51375073,,,
E2894-1,Heuchera hirsutissima,,,,RSA 24173,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,21.1,20.7,20.9,,,#DIV/0!,,2570.7,23.92344498,,,
E2894-2,Heuchera hirsutissima,,,,RSA 24173,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,17.5,18,17.75,,,#DIV/0!,,2183.25,28.16901408,,,
E2894-3,Heuchera hirsutissima,,,,RSA 24173,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,19.9,19.8,19.85,,,#DIV/0!,,2441.55,25.18891688,,,
E2894-4,Heuchera hirsutissima,,,,RSA 24173,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,16.3,16,16.15,,,#DIV/0!,,1986.45,30.95975232,,,
E2895-1,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,26.7,26.5,26.6,,,#DIV/0!,,3271.8,18.79699248,,,
E2895-2,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,18.2,18.2,18.2,,,#DIV/0!,,2238.6,27.47252747,,,
E2895-3,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,7.11,7.51,7.31,,,#DIV/0!,Yes,350.88,68.3994528,,,
E2895-4,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,9.54,9.73,9.635,9.54,9.73,9.635,Yes,462.48,51.89413596,,,
E2895-5,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,7.33,7.2,7.265,,,#DIV/0!,Yes,348.72,68.82312457,,,
E2895-6,Heuchera parishii,,,,RSA 25600,RSA index seminum,,USA,CA,,,,,,Seed lot,,,,,30.2,31,30.6,,,#DIV/0!,,3763.8,16.33986928,,,
